srcip,srcport,dstip,dstport,proto,total_fpackets ,total_fvolume ,total_bpackets ,total_bvolume ,min_fpktl ,mean_fpktl ,max_fpktl ,std_fpktl ,min_bpktl ,mean_bpktl ,max_bpktl ,std_bpktl ,min_fiat ,mean_fiat ,max_fiat ,std_fiat ,min_biat ,mean_biat ,max_biat ,std_biat ,duration ,min_active ,mean_active ,max_active ,std_active ,min_idle ,mean_idle ,max_idle ,std_idle ,sflow_fpackets ,sflow_fbytes ,sflow_bpackets ,sflow_bbytes ,total_fhlen ,total_bhlen ,"label(1=malware), (0=normal)"
10.0.0.45,53211,8.8.8.8,53,17,1,59,1,113,59,59,59,0,113,113,113,0,0,0,0,0,0,0,0,0,95677,95677,95677,95677,0,0,0,0,0,1,59,1,113,28,20,0
10.0.0.45,54169,8.8.8.8,53,17,1,64,1,192,64,64,64,0,192,192,192,0,0,0,0,0,0,0,0,0,76301,76301,76301,76301,0,0,0,0,0,1,64,1,192,28,20,0
10.0.0.45,56521,54.243.156.79,443,6,12,3023,14,6346,40,251,1492,430,40,453,1492,602,145,151668,418397,157370,180,85723,226511,106994,70509372,686,310605,1061677,427438,4099916,17239086,30341344,14772177,2,604,2,1269,492,572,0
10.0.0.45,56520,54.243.156.79,80,6,7,1018,7,497,40,145,766,273,40,71,253,80,650,204603,415037,207269,1252,106593,214583,106690,70602602,849,229234,613810,268769,9186652,23228555,30785088,12172433,1,254,1,124,292,284,0
10.0.0.45,56509,93.184.220.187,443,6,16,1846,21,6593,40,115,591,181,40,313,1492,517,992,88414,293268,105454,42,31216,136087,47220,190599169,632,118520,707318,240407,9374277,27093001,31980740,8702421,2,230,2,824,652,852,0
10.0.0.45,56508,93.184.220.187,443,6,15,1804,21,6593,40,120,589,186,40,313,1492,517,632,67944,187759,83685,33,37418,148011,50336,190605614,425,93341,475609,158440,9360014,27122697,31974874,8720575,1,225,2,824,612,852,0
10.0.0.45,61179,8.8.8.8,53,17,1,75,1,291,75,75,75,0,291,291,291,0,0,0,0,0,0,0,0,0,102592,102592,102592,102592,0,0,0,0,0,1,75,1,291,28,20,0
10.0.0.45,51450,8.8.8.8,53,17,1,75,1,247,75,75,75,0,247,247,247,0,0,0,0,0,0,0,0,0,107493,107493,107493,107493,0,0,0,0,0,1,75,1,247,28,20,0
10.0.0.45,54692,8.8.8.8,53,17,1,74,1,190,74,74,74,0,190,190,190,0,0,0,0,0,0,0,0,0,102210,102210,102210,102210,0,0,0,0,0,1,74,1,190,28,20,0
10.0.0.45,51136,8.8.8.8,53,17,1,74,1,250,74,74,74,0,250,250,250,0,0,0,0,0,0,0,0,0,100902,100902,100902,100902,0,0,0,0,0,1,74,1,250,28,20,0
10.0.0.45,52580,8.8.8.8,53,17,1,71,1,209,71,71,71,0,209,209,209,0,0,0,0,0,0,0,0,0,86313,86313,86313,86313,0,0,0,0,0,1,71,1,209,28,20,0
10.0.0.45,64185,8.8.8.8,53,17,1,71,1,185,71,71,71,0,185,185,185,0,0,0,0,0,0,0,0,0,105095,105095,105095,105095,0,0,0,0,0,1,71,1,185,28,20,0
10.0.0.45,64468,8.8.8.8,53,17,1,69,1,261,69,69,69,0,261,261,261,0,0,0,0,0,0,0,0,0,61669,61669,61669,61669,0,0,0,0,0,1,69,1,261,28,20,0
10.0.0.45,49572,8.8.8.8,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,89623,89623,89623,89623,0,0,0,0,0,1,61,1,104,28,20,0
10.0.0.45,54111,8.8.8.8,53,17,1,69,1,205,69,69,69,0,205,205,205,0,0,0,0,0,0,0,0,0,108687,108687,108687,108687,0,0,0,0,0,1,69,1,205,28,20,0
10.0.0.45,56638,8.8.8.8,53,17,1,61,1,116,61,61,61,0,116,116,116,0,0,0,0,0,0,0,0,0,93769,93769,93769,93769,0,0,0,0,0,1,61,1,116,28,20,0
10.0.0.45,34862,207.118.131.99,56753,17,1,46,1,54,46,46,46,0,54,54,54,0,0,0,0,0,0,0,0,0,176080,176080,176080,176080,0,0,0,0,0,1,46,1,54,28,20,0
10.0.0.45,34862,111.221.74.41,40008,17,3,150,3,378,50,50,50,0,126,126,126,0,444360,688109,931858,344713,443101,687433,931766,345538,1740185,1740185,1740185,1740185,0,0,0,0,0,3,150,3,378,68,60,0
10.0.0.45,34862,125.237.96.196,23290,17,1,46,1,54,46,46,46,0,54,54,54,0,0,0,0,0,0,0,0,0,370979,370979,370979,370979,0,0,0,0,0,1,46,1,54,28,20,0
10.0.0.45,34862,157.55.130.151,40012,17,3,150,3,378,50,50,50,0,126,126,126,0,444179,688125,932072,344992,444044,687445,930846,344220,1501475,1501475,1501475,1501475,0,0,0,0,0,3,150,3,378,68,60,0
10.0.0.45,34862,31.35.143.131,19362,17,5,230,5,270,46,46,46,0,54,54,54,0,87182,125981,208492,56258,88020,99313,116516,12949,588146,588146,588146,588146,0,0,0,0,0,5,230,5,270,108,100,0
10.0.0.45,34862,46.43.192.198,15882,17,5,230,5,270,46,46,46,0,54,54,54,0,132822,148645,164769,15347,128230,149644,167617,17325,717721,717721,717721,717721,0,0,0,0,0,5,230,5,270,108,100,0
10.0.0.45,64790,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,89459,89459,89459,89459,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,50330,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,90334,90334,90334,90334,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,63513,8.8.8.8,53,17,1,61,1,98,61,61,61,0,98,98,98,0,0,0,0,0,0,0,0,0,63998,63998,63998,63998,0,0,0,0,0,1,61,1,98,28,20,0
10.0.0.45,58020,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,92985,92985,92985,92985,0,0,0,0,0,1,61,1,110,28,20,0
10.0.0.45,60841,8.8.8.8,53,17,1,68,1,195,68,68,68,0,195,195,195,0,0,0,0,0,0,0,0,0,199533,199533,199533,199533,0,0,0,0,0,1,68,1,195,28,20,0
10.0.0.45,56765,8.8.8.8,53,17,1,68,1,158,68,68,68,0,158,158,158,0,0,0,0,0,0,0,0,0,116119,116119,116119,116119,0,0,0,0,0,1,68,1,158,28,20,0
10.0.0.45,68,10.0.0.138,67,17,3,984,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,12020601,0,0,0,0,4009374,6010300,8011227,2829737,1,328,0,0,68,0,0
10.0.0.45,54301,8.8.8.8,53,17,1,59,1,166,59,59,59,0,166,166,166,0,0,0,0,0,0,0,0,0,115444,115444,115444,115444,0,0,0,0,0,1,59,1,166,28,20,0
10.0.0.45,61263,8.8.8.8,53,17,1,64,1,151,64,64,64,0,151,151,151,0,0,0,0,0,0,0,0,0,86624,86624,86624,86624,0,0,0,0,0,1,64,1,151,28,20,0
10.0.0.45,59007,8.8.8.8,53,17,1,59,1,113,59,59,59,0,113,113,113,0,0,0,0,0,0,0,0,0,100654,100654,100654,100654,0,0,0,0,0,1,59,1,113,28,20,0
10.0.0.45,50781,8.8.8.8,53,17,1,64,1,192,64,64,64,0,192,192,192,0,0,0,0,0,0,0,0,0,63118,63118,63118,63118,0,0,0,0,0,1,64,1,192,28,20,0
10.0.0.45,56529,107.20.240.78,443,6,12,3023,13,6306,40,251,1492,430,40,485,1492,614,126,155975,419583,145970,150,81909,222719,100822,64909119,98181,386519,1047046,442981,3341177,21121014,31341312,15455156,3,755,3,1576,492,532,0
10.0.0.45,56528,107.20.240.78,80,6,7,1018,7,497,40,145,766,273,40,71,253,80,653,211084,415260,207374,1536,109584,216000,107241,70610997,1188,238951,633252,276375,9224933,23218397,31758305,12216553,1,254,1,124,292,284,0
10.0.0.45,56532,23.97.186.233,443,6,3,177,2,92,40,59,85,23,40,46,52,8,1988,89697,177406,124039,176856,176856,176856,0,314777,314777,314777,314777,0,0,0,0,0,3,177,2,92,132,92,0
10.0.0.45,34862,79.157.33.11,64777,17,3,426,0,0,142,142,142,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,6022562,0,0,0,0,2006524,3011281,4016038,1420940,1,142,0,0,68,0,0
10.0.0.45,56533,10.0.0.138,5431,6,5,507,4,303,40,101,335,130,40,75,171,63,643,1917,3104,1006,724,1883,2807,1061,7671,7671,7671,7671,0,0,0,0,0,5,507,4,303,212,172,0
10.0.0.45,56525,93.184.220.187,443,6,14,1766,21,6593,40,126,591,192,40,313,1492,517,1627,72381,149986,69326,43,31771,152110,48964,190590102,763,85220,434290,145941,9787137,27129762,31981796,8751013,1,220,2,824,572,852,0
10.0.0.45,56526,93.184.220.187,443,6,14,1764,21,6593,40,126,589,192,40,313,1492,517,1344,72326,149250,69064,38,32483,155101,49975,190590090,271,85299,433960,145764,9774608,27129671,31981349,8754740,1,220,2,824,572,852,0
10.0.0.45,57952,8.8.8.8,53,17,1,75,1,217,75,75,75,0,217,217,217,0,0,0,0,0,0,0,0,0,99389,99389,99389,99389,0,0,0,0,0,1,75,1,217,28,20,0
10.0.0.45,59875,8.8.8.8,53,17,1,75,1,193,75,75,75,0,193,193,193,0,0,0,0,0,0,0,0,0,97221,97221,97221,97221,0,0,0,0,0,1,75,1,193,28,20,0
10.0.0.45,53785,8.8.8.8,53,17,1,74,1,250,74,74,74,0,250,250,250,0,0,0,0,0,0,0,0,0,85225,85225,85225,85225,0,0,0,0,0,1,74,1,250,28,20,0
10.0.0.45,53147,8.8.8.8,53,17,1,74,1,190,74,74,74,0,190,190,190,0,0,0,0,0,0,0,0,0,107895,107895,107895,107895,0,0,0,0,0,1,74,1,190,28,20,0
10.0.0.45,34862,213.199.179.168,40029,17,1,60,1,48,60,60,60,0,48,48,48,0,0,0,0,0,0,0,0,0,42903,42903,42903,42903,0,0,0,0,0,1,60,1,48,28,20,0
10.0.0.45,34862,157.55.130.161,40001,17,1,84,1,49,84,84,84,0,49,49,49,0,0,0,0,0,0,0,0,0,123264,123264,123264,123264,0,0,0,0,0,1,84,1,49,28,20,0
10.0.0.45,64334,8.8.8.8,53,17,1,69,1,116,69,69,69,0,116,116,116,0,0,0,0,0,0,0,0,0,180327,180327,180327,180327,0,0,0,0,0,1,69,1,116,28,20,0
10.0.0.45,52454,8.8.8.8,53,17,1,69,1,104,69,69,69,0,104,104,104,0,0,0,0,0,0,0,0,0,172908,172908,172908,172908,0,0,0,0,0,1,69,1,104,28,20,0
10.0.0.45,56398,8.8.8.8,53,17,1,75,1,138,75,75,75,0,138,138,138,0,0,0,0,0,0,0,0,0,94790,94790,94790,94790,0,0,0,0,0,1,75,1,138,28,20,0
10.0.0.45,50969,8.8.8.8,53,17,1,69,1,104,69,69,69,0,104,104,104,0,0,0,0,0,0,0,0,0,66139,66139,66139,66139,0,0,0,0,0,1,69,1,104,28,20,0
10.0.0.45,65437,8.8.8.8,53,17,1,75,1,126,75,75,75,0,126,126,126,0,0,0,0,0,0,0,0,0,95035,95035,95035,95035,0,0,0,0,0,1,75,1,126,28,20,0
10.0.0.45,54849,8.8.8.8,53,17,1,69,1,116,69,69,69,0,116,116,116,0,0,0,0,0,0,0,0,0,94009,94009,94009,94009,0,0,0,0,0,1,69,1,116,28,20,0
10.0.0.45,56668,8.8.8.8,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,93069,93069,93069,93069,0,0,0,0,0,1,61,1,104,28,20,0
10.0.0.45,61734,8.8.8.8,53,17,1,61,1,116,61,61,61,0,116,116,116,0,0,0,0,0,0,0,0,0,89787,89787,89787,89787,0,0,0,0,0,1,61,1,116,28,20,0
10.0.0.45,59857,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,139801,139801,139801,139801,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,59505,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,176295,176295,176295,176295,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,65213,8.8.8.8,53,17,1,68,1,195,68,68,68,0,195,195,195,0,0,0,0,0,0,0,0,0,268268,268268,268268,268268,0,0,0,0,0,1,68,1,195,28,20,0
10.0.0.45,64788,8.8.8.8,53,17,1,68,1,158,68,68,68,0,158,158,158,0,0,0,0,0,0,0,0,0,193495,193495,193495,193495,0,0,0,0,0,1,68,1,158,28,20,0
10.0.0.45,54842,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,175044,175044,175044,175044,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,54279,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,170927,170927,170927,170927,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,50006,8.8.8.8,53,17,1,61,1,89,61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,170984,170984,170984,170984,0,0,0,0,0,1,61,1,89,28,20,0
10.0.0.45,51392,8.8.8.8,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,170942,170942,170942,170942,0,0,0,0,0,1,61,1,77,28,20,0
10.0.0.45,63490,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,170690,170690,170690,170690,0,0,0,0,0,1,61,1,110,28,20,0
10.0.0.45,49558,8.8.8.8,53,17,1,61,1,98,61,61,61,0,98,98,98,0,0,0,0,0,0,0,0,0,172215,172215,172215,172215,0,0,0,0,0,1,61,1,98,28,20,0
10.0.0.45,62206,8.8.8.8,53,17,1,69,1,205,69,69,69,0,205,205,205,0,0,0,0,0,0,0,0,0,185658,185658,185658,185658,0,0,0,0,0,1,69,1,205,28,20,0
10.0.0.45,64874,8.8.8.8,53,17,1,69,1,197,69,69,69,0,197,197,197,0,0,0,0,0,0,0,0,0,146965,146965,146965,146965,0,0,0,0,0,1,69,1,197,28,20,0
10.0.0.45,56531,54.192.3.126,443,6,14,1216,26,6648,40,86,450,112,40,255,1492,484,1260,140016,429744,155135,37,51496,255506,75881,248863098,2559,111786,840098,273204,24972266,30982127,32007033,2452780,1,135,2,738,572,1052,0
10.0.0.45,52476,8.8.8.8,53,17,1,59,1,113,59,59,59,0,113,113,113,0,0,0,0,0,0,0,0,0,172666,172666,172666,172666,0,0,0,0,0,1,59,1,113,28,20,0
10.0.0.45,51159,8.8.8.8,53,17,1,64,1,192,64,64,64,0,192,192,192,0,0,0,0,0,0,0,0,0,153126,153126,153126,153126,0,0,0,0,0,1,64,1,192,28,20,0
10.0.0.45,51013,8.8.8.8,53,17,1,59,1,166,59,59,59,0,166,166,166,0,0,0,0,0,0,0,0,0,163358,163358,163358,163358,0,0,0,0,0,1,59,1,166,28,20,0
10.0.0.45,57346,8.8.8.8,53,17,1,64,1,151,64,64,64,0,151,151,151,0,0,0,0,0,0,0,0,0,141268,141268,141268,141268,0,0,0,0,0,1,64,1,151,28,20,0
10.0.0.45,56543,54.243.69.241,80,6,6,978,7,497,40,163,766,295,40,71,253,80,889,207742,419611,209406,4900,107610,214301,104757,62747721,4669,233604,623227,272062,1294088,20604435,31760542,16790471,1,244,1,124,252,284,0
10.0.0.45,34862,157.56.52.17,40005,17,1,177,1,49,177,177,177,0,49,49,49,0,0,0,0,0,0,0,0,0,271718,271718,271718,271718,0,0,0,0,0,1,177,1,49,28,20,0
10.0.0.45,56544,54.243.69.241,443,6,12,3023,14,6346,40,251,1492,430,40,453,1492,602,115,134158,430281,158496,133,86130,232460,106094,67697414,497,318190,1073268,430398,1242418,16526615,31310296,15697394,2,604,2,1269,492,572,0
10.0.0.45,56538,93.184.220.187,443,6,14,1766,20,6553,40,126,591,192,40,327,1492,526,429,86461,292416,102239,59,30684,134600,47326,183627219,1374,216923,854084,347884,2536622,25984547,31980997,10469271,1,220,2,819,572,812,0
10.0.0.45,56539,93.184.220.187,443,6,14,1765,21,6593,40,126,590,192,40,313,1492,517,798,98731,266849,98736,58,31202,150284,50825,183632278,464,119246,691120,233951,2469795,26096901,31975612,10832692,1,220,2,824,572,852,0
10.0.0.45,49543,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,175024,175024,175024,175024,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,62984,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,182017,182017,182017,182017,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,56252,173.192.82.195,80,6,202,10215,393,16357,40,50,949,63,40,41,261,11,48,178463,1022169,270271,43,221359,912855,110432,1897181557,161248,232956,1501085,184494,1528468,9646984,14609039,1096971,1,52,2,84,8164,15732,0
10.0.0.45,56564,52.7.174.160,80,6,5,1248,5,555,40,249,1076,462,40,111,270,100,25127,303796,693719,280874,61,301279,905552,426716,1426716,1426716,1426716,1426716,0,0,0,0,0,5,1248,5,555,212,212,0
10.0.0.45,60125,8.8.8.8,53,17,1,61,1,98,61,61,61,0,98,98,98,0,0,0,0,0,0,0,0,0,141831,141831,141831,141831,0,0,0,0,0,1,61,1,98,28,20,0
10.0.0.45,58661,8.8.8.8,53,17,1,61,1,89,61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,150377,150377,150377,150377,0,0,0,0,0,1,61,1,89,28,20,0
10.0.0.45,50182,8.8.8.8,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,148780,148780,148780,148780,0,0,0,0,0,1,61,1,77,28,20,0
10.0.0.45,56054,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,166183,166183,166183,166183,0,0,0,0,0,1,61,1,110,28,20,0
10.0.0.45,56565,168.63.15.132,443,6,3,177,2,92,40,59,85,23,40,46,52,8,890,71906,142922,100431,139548,139548,139548,0,282056,282056,282056,282056,0,0,0,0,0,3,177,2,92,132,92,0
10.0.0.45,56566,168.63.15.132,443,6,3,177,2,92,40,59,85,23,40,46,52,8,880,66016,131153,92116,134763,134763,134763,0,265448,265448,265448,265448,0,0,0,0,0,3,177,2,92,132,92,0
10.0.0.45,64328,8.8.8.8,53,17,1,68,1,158,68,68,68,0,158,158,158,0,0,0,0,0,0,0,0,0,193427,193427,193427,193427,0,0,0,0,0,1,68,1,158,28,20,0
10.0.0.45,63572,8.8.8.8,53,17,1,68,1,195,68,68,68,0,195,195,195,0,0,0,0,0,0,0,0,0,256940,256940,256940,256940,0,0,0,0,0,1,68,1,195,28,20,0
10.0.2.15,49161,195.113.232.73,80,6,5,309,5,383,40,61,137,42,40,76,219,79,113,16344,33596,18718,37,16192,32625,18112,65562,65562,65562,65562,0,0,0,0,0,5,309,5,383,212,204,0
10.0.2.15,49163,173.194.116.238,443,6,9,1109,9,4523,40,123,525,160,40,502,1460,643,1275,159743,331803,133562,47,39965,164546,62878,3189387,545831,559101,572371,18766,2071185,2071185,2071185,0,4,554,4,2261,372,364,0
10.0.2.15,49162,147.32.80.7,80,6,5,294,3,1049,40,58,122,35,40,349,965,532,175,66213,197832,113985,452,530,609,111,3241849,0,99319,198639,140458,3043210,3043210,3043210,0,2,147,1,524,212,124,0
10.0.2.15,49160,147.32.80.7,80,6,6,334,5,1129,40,55,122,32,40,225,965,413,191,67832,246003,119340,656,8843,24631,13675,5037118,1244,136190,271137,190843,4764737,4764737,4764737,0,3,167,2,564,252,204,0
10.0.2.15,49173,191.233.80.151,443,6,5,257,4,164,40,51,85,19,40,41,44,2,1547,27568,59129,26027,12215,24714,37474,12631,110564,110564,110564,110564,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49174,191.233.80.151,443,6,5,257,4,164,40,51,85,19,40,41,44,2,381,18060,47409,22526,766,16208,27688,13891,72453,72453,72453,72453,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49175,191.233.80.151,443,6,5,257,4,164,40,51,85,19,40,41,44,2,235,15627,31179,17669,810,10584,29898,16726,62716,62716,62716,62716,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49176,191.233.80.151,443,6,5,245,4,164,40,49,73,14,40,41,44,2,218,14386,30212,16299,4107,11156,22813,10168,57725,57725,57725,57725,0,0,0,0,0,5,245,4,164,212,164,0
10.0.2.15,49187,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,216,12078,24139,13591,686,8206,23065,12868,48509,48509,48509,48509,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49188,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,207,13904,31247,16012,625,8275,23320,13029,55772,55772,55772,55772,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49189,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,229,9010,19195,10128,838,6750,17933,9690,36244,36244,36244,36244,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49190,104.40.141.105,443,6,5,245,4,164,40,49,73,14,40,41,44,2,379,13723,29385,15514,788,10193,27091,14664,55111,55111,55111,55111,0,0,0,0,0,5,245,4,164,212,164,0
10.0.2.15,49193,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,265,24052,48723,27471,10839,19929,35830,13817,96346,96346,96346,96346,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49170,147.32.80.7,80,6,6,334,5,1129,40,55,122,32,40,225,965,413,143,52376,208250,103916,537,16460,48093,27395,5055038,48093,128728,209363,114035,4797582,4797582,4797582,0,3,167,2,564,252,204,0
10.0.2.15,49194,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,215,32994,84979,40966,9844,31721,48393,19794,132325,132325,132325,132325,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49195,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,87,26544,54978,30484,14008,23428,36864,11945,106324,106324,106324,106324,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49196,23.102.24.114,443,6,5,245,4,164,40,49,73,14,40,41,44,2,215,20081,43540,23003,659,14876,38913,20932,80498,80498,80498,80498,0,0,0,0,0,5,245,4,164,212,164,0
10.0.2.15,49202,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,399,17524,35158,19737,1276,12267,34225,19016,70287,70287,70287,70287,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49203,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,118,11982,24143,13646,469,8204,23125,12924,48119,48119,48119,48119,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49204,104.40.141.105,443,6,5,257,4,164,40,51,85,19,40,41,44,2,138,16545,38856,19416,10987,16646,22639,5833,66278,66278,66278,66278,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49205,104.40.141.105,443,6,5,245,4,164,40,49,73,14,40,41,44,2,120,15994,32629,18198,1770,11522,30031,16036,64155,64155,64155,64155,0,0,0,0,0,5,245,4,164,212,164,0
10.0.2.15,49201,108.160.172.193,443,6,9,3008,11,5184,40,334,1500,534,40,471,1460,629,170774,188387,821066,268760,36,133631,613714,190387,1507099,1507099,1507099,1507099,0,0,0,0,0,9,3008,11,5184,372,444,0
10.0.2.15,49214,188.121.36.239,80,6,5,569,6,2475,40,113,397,158,40,412,1460,606,107,8446,18202,9612,26,3854,14852,6295,33896,33896,33896,33896,0,0,0,0,0,5,569,6,2475,212,244,0
10.0.2.15,49215,188.121.36.239,80,6,5,575,6,2520,40,115,403,161,40,420,1460,613,127,10128,22998,11152,19,5178,15439,7133,40631,40631,40631,40631,0,0,0,0,0,5,575,6,2520,212,244,0
10.0.2.15,49216,188.121.36.239,80,6,5,575,6,2520,40,115,403,161,40,420,1460,613,114,62414,233490,114292,18,47056,227154,100711,249810,249810,249810,249810,0,0,0,0,0,5,575,6,2520,212,244,0
10.0.2.15,49172,147.32.80.7,80,6,6,385,4,1033,40,64,173,53,40,258,909,433,241,67983,202656,116630,655,655,656,0,10116021,0,72865,203949,113758,4807879,4948713,5089547,199169,2,128,1,344,252,164,0
10.0.2.15,49219,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,437,77188,271024,130303,822,91098,270594,155448,308920,308920,308920,308920,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49220,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,141,22184,47630,25483,7099,18270,36098,15603,88779,88779,88779,88779,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49206,147.32.80.7,80,6,6,334,5,1129,40,55,122,32,40,225,965,413,74,74663,296873,148140,594,3446,8374,4285,5011974,8374,153476,298579,205205,4705021,4705021,4705021,0,3,167,2,564,252,204,0
10.0.2.15,49221,157.56.114.104,80,6,5,356,5,638,40,71,184,63,40,127,474,193,116,13568,32842,16203,15,9750,20346,10899,54406,54406,54406,54406,0,0,0,0,0,5,356,5,638,212,204,0
10.0.2.15,49222,147.32.80.7,80,6,6,334,5,1129,40,55,122,32,40,225,965,413,279,101041,402936,201263,553,68660,204634,117756,5215044,795,202315,403835,284992,4810414,4810414,4810414,0,3,167,2,564,252,204,0
10.0.2.15,49227,147.32.80.7,80,6,4,254,3,1049,40,63,122,39,40,349,965,532,827,129298,386022,222329,1439,101979,202519,142185,387894,387894,387894,387894,0,0,0,0,0,4,254,3,1049,172,124,0
10.0.2.15,49228,173.194.116.193,443,6,9,2295,11,5281,40,255,1357,429,40,480,1460,587,124,18614,75407,24717,30,13451,74067,22571,148917,148917,148917,148917,0,0,0,0,0,9,2295,11,5281,372,444,0
10.0.2.15,49223,173.194.116.195,443,6,9,2519,11,6966,40,279,1469,471,40,633,1460,678,134,16369,39001,14332,27,10295,38613,12802,7791059,0,57292,114584,81023,7676475,7676475,7676475,0,4,1259,5,3483,372,444,0
10.0.2.15,49225,195.113.214.204,80,6,1518,61380,7861,10851872,40,40,688,16,40,1380,1460,306,49,1414,335139,16554,5,272,334558,7334,7532976,0,714357,1532947,771770,1041544,2694951,4348359,2338271,506,20460,2620,3617290,60732,314444,0
10.0.2.15,49224,173.194.113.71,80,6,5,566,3,1460,40,113,394,157,40,486,1376,770,308,77354,221456,124895,732,10688,20645,14080,7607731,0,116031,232062,164092,7375669,7375669,7375669,0,2,283,1,730,212,124,0
10.0.2.15,49232,188.121.36.239,80,6,5,569,6,2475,40,113,397,158,40,412,1460,606,132,7653,15457,8633,17,3241,15040,6600,30771,30771,30771,30771,0,0,0,0,0,5,569,6,2475,212,244,0
10.0.2.15,49233,188.121.36.239,80,6,5,575,6,2520,40,115,403,161,40,420,1460,613,136,60717,227857,111635,19,45724,227463,101595,243042,243042,243042,243042,0,0,0,0,0,5,575,6,2520,212,244,0
10.0.2.15,49231,108.160.172.204,443,6,8,1020,9,4979,40,127,477,151,40,553,1460,663,1276,340582,876584,362279,48,267595,684674,333851,3543385,32903,1038287,2043672,1421828,1466810,1466810,1466810,0,4,510,4,2489,332,364,0
10.0.2.15,49229,147.32.80.7,80,6,5,294,3,1049,40,58,122,35,40,349,965,532,3998,487573,1000036,498646,4301,104255,204210,141357,4758192,0,731360,1462721,1034299,3295471,3295471,3295471,0,2,147,1,524,212,124,0
10.0.2.15,49234,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,138,19240,41309,21439,1876,14432,37662,20139,77109,77109,77109,77109,0,0,0,0,0,5,257,4,164,212,164,0
10.0.2.15,49235,23.102.24.114,443,6,5,257,4,164,40,51,85,19,40,41,44,2,301,80564,287162,138638,665,96166,276234,156038,322416,322416,322416,322416,0,0,0,0,0,5,257,4,164,212,164,0
